DataSourceName	DataSourceCode	StationID	ActualStationID	Latitude_DD	Longitude_DD	SampleDate	SampleTime	ActivityDepth	ActivityDepthUnit	Characteristic	ResultValue	ResultUnit	ValueQualifier	ResultComment	WaterbodyID	WaterbodyName
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	HB02		26.66721030	-81.87238750	07/10/1996	00:00:00	0.5	m	Nitrogen	1069.00000000	ug/l		Water Institute Calculated	330009	Tidal Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	HB05		26.51618940	-81.98380830	07/10/1996	00:00:00	0.5	m	Nitrogen	1490.00000000	ug/l		Water Institute Calculated	330009	Tidal Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S78		26.78972220	-81.30277780	11/03/1997	00:00:00	0.5	m	Nitrogen	1497.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	09/26/1994	00:00:00	0.5	m	Nitrogen	1575.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	10/24/1994	00:00:00	0.5	m	Nitrogen	1524.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	04/10/1995	00:00:00	0.5	m	Nitrogen	1324.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	CAL 08		26.58090890	-81.94564000	11/02/1995	00:00:00	0.5	m	Nitrogen	1255.00000000	ug/l		Water Institute Calculated	330009	Tidal Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	03/06/1996	00:00:00	0.5	m	Nitrogen	1472.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	02/02/1998	00:00:00	0.5	m	Nitrogen	1890.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S78		26.78972220	-81.30277780	05/24/1994	00:00:00	0.5	m	Nitrogen	1030.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	11/07/1994	00:00:00	0.5	m	Nitrogen	1274.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	01/30/1995	00:00:00	0.5	m	Nitrogen	1250.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
